"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
24-Jul,,,,,,,,,,,,,,
BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS',,,,,,,,,,,,,,
DEFINITIONS:  DCB0147 Amd 16/2019,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME,,,PERCENTAGE,,NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER,REFERRAL ROUTE,SUSPECTED CANCER OR BREAST SYMPTOMATIC (2),TOTAL,WITHIN 28 DAYS,AFTER 28 DAYS,TOLD WITHIN 28 DAYS, ,WITHIN 14 DAYS,IN 15 TO 28 DAYS,IN 29 TO 42 DAYS,IN 43 TO 62 DAYS,AFTER 62 DAYS
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected brain/central nervous system tumours,1,1,0,1,,1,0,0,0,0
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected breast cancer,581,544,37,0.936316695,,364,180,18,4,15
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected cancer - non-specific symptoms,24,7,17,0.291666667,,0,7,5,6,6
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected children's cancer,15,14,1,0.933333333,,6,8,0,1,0
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected gynaecological cancer,302,119,183,0.394039735,,35,84,93,52,38
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected haematological malignancies (excluding acute leukaemia),13,1,12,0.076923077,,1,0,2,6,4
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected head & neck cancer,220,145,75,0.659090909,,112,33,30,25,20
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected lower gastrointestinal cancer,338,223,115,0.659763314,,98,125,54,29,32
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected lung cancer,40,25,15,0.625,,23,2,5,5,5
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected skin cancer,647,564,83,0.871715611,,335,229,21,16,46
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected testicular cancer,4,4,0,1,,3,1,0,0,0
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected upper gastrointestinal cancer,198,146,52,0.737373737,,102,44,22,15,15
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected urological malignancies (excluding testicular),264,137,127,0.518939394,,61,76,31,37,59
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NATIONAL SCREENING PROGRAMME,Suspected gynaecological cancer,10,9,1,0.9,,5,4,1,0,0
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,URGENT SUSPECTED CANCER,Suspected children's cancer,3,3,0,1,,3,0,0,0,0
